p,r2_train,rmse_train,mae_train,r2_test,rmse_test,mae_test,model,dataset
0.99,0.9834256424636568,0.2821004838720488,0.16590281878610427,0.7258690239016048,1.0319644684858567,0.8105627377166739,MEI,intron.30C
0.99,0.9708912712915534,0.36212438468944363,0.22380940738047878,0.7298107679408086,1.021445632435274,0.8007289004712478,VC,intron.30C
0.99,0.7703791523176994,0.9610329918620053,0.7312812847363072,0.7026713751259775,1.078350595768799,0.8355016593699895,CN,intron.30C
0.99,0.9202691537350963,0.5854661221489784,0.4336670642477429,0.7096748081289461,1.0594149882505854,0.8267967326781331,LER,intron.30C
0.99,0.38040907997830636,1.6177279109315574,1.318065836143476,0.3735678612176226,1.625937128673493,1.3164928768242432,Additive,intron.30C
0.99,0.5743667176241598,1.3155378128406425,1.032276847447268,0.559955926057834,1.333820551366535,1.0346657493684308,Pairwise,intron.30C
0.99,0.9834651233186179,0.28175517672506895,0.16584877018096894,0.7477955428225804,1.0246489013397244,0.7957363192562368,MEI,intron.30C
0.99,0.9709470226547516,0.36174317906953635,0.2237189967862839,0.7529842332243857,1.004519405424257,0.7756999687234087,VC,intron.30C
0.99,0.7696199245594937,0.9623763739010093,0.7325198383154967,0.7309429485171625,1.051488496912555,0.8132759506481573,CN,intron.30C
0.99,0.9205303240066439,0.5844773861422153,0.43315214651134754,0.7434430503274546,1.02162865655873,0.7747161220758675,LER,intron.30C
0.99,0.38025151607534163,1.617745216372307,1.3179829282533624,0.3841506723868974,1.6288590013661342,1.3290494360361127,Additive,intron.30C
0.99,0.5741548747164701,1.3155240758785187,1.0322889459425024,0.5787327678849643,1.3218774569679255,1.027476059223051,Pairwise,intron.30C
